question,options,answer,task_label,label,iri,depth,domain
"In the ontology of Addiction, which of the following definitions best describes 'carbopolycyclic compound'?","A. A bicyclic compound in which all the ring atoms are carbon.

B. A polyclic compound in which all of the ring members are carbon atoms.

C. Cyclopropane and its derivatives formed by substitution.

D. A homocyclic compound in which all of the ring members are carbon atoms.",B,1_1,carbopolycyclic compound,http://purl.obolibrary.org/obo/CHEBI_35294,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'heteropolycyclic compound'?","A. A polycyclic compound in which at least one of the rings contains at least one non-carbon atom.

B. A bicyclic compound in which at least one of the rings contains at least one skeletal heteroatom.

C. A polycyclic compound that contains more than one ring with at least two common atoms (also known as bridgehead carbons) that are not adjacent to each other.

D. A cyclic compound having as ring members atoms of at least two different elements.",A,1_1,heteropolycyclic compound,http://purl.obolibrary.org/obo/CHEBI_33671,11,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'd-block molecular entity'?","A. A d-block molecular entity is a molecular entity containing one or more atoms of a d-block element.

B. A molecular entity containing one or more atoms of a transition element.

C. An alcohol control policy aimed at reducing the harm from consumption of alcohol in a population under its jurisdication without promoting complete abstinence from alcohol.

D. A person who is not a substance user.",A,1_1,d-block molecular entity,http://purl.obolibrary.org/obo/CHEBI_33676,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'non-proteinogenic amino acid'?","A. A gamma-amino acid that is cyclohexane substituted at position 1 by aminomethyl and carboxymethyl groups. Used for treatment of neuropathic pain and restless legs syndrome.

B. Any amino-acid that is not naturally encoded in the genetic code of any organism.

C. A non-proteinogenic amino-acid in which the amino group is located on the carbon atom at the position gamma to the carboxy group.

D. A carboxylic acid containing one or more amino groups.",B,1_1,non-proteinogenic amino acid,http://purl.obolibrary.org/obo/CHEBI_83820,17,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'heteroarene'?","A. A heterocyclic compound formally derived from an arene by replacement of one or more methine (-C=) and/or vinylene (-CH=CH-) groups by trivalent or divalent heteroatoms, respectively, in such a way as to maintain the continuous pi-electron system characteristic of aromatic systems and a number of out-of-plane pi-electrons corresponding to the Hueckel rule (4n+2).

B. An amino compound in which the amino group is linked directly to an aromatic system.

C. A cyclic compound having as ring members atoms of carbon and at least of one other element.

D. Any organonitrogen compound containing a cyclic component with nitrogen and at least one other element as ring member atoms.",A,1_1,heteroarene,http://purl.obolibrary.org/obo/CHEBI_33833,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'rimonabant'?","A. A carbohydrazide obtained by formal condensation of the carboxy group of 5-(4-chlorophenyl)-1-(2,4-dichlorophenyl)-4-methyl-1H-pyrazole-3-carboxylic acid with the amino group of 1-aminopiperidine. It is a potent and selective cannabinoid receptor 1 (CB1R) antagonist. Besides its antagonistic properties, numerous studies have shown that, at micromolar concentrations rimonabant behaves as an inverse agonist at CB1 receptors. The drug was the first selective CB1 antagonist/inverse agonist introduced into clinical practice to treat obesity and metabolic-related disorders. It was later withdrawn from market due to CNS-related adverse effects including depression and suicidal ideation.

B. Any member of the class of chlorobenzenes containing a mono- or poly-substituted benzene ring in which only one substituent is chlorine.

C. An N-arylpiperazine that is piperazine substituted by a 4-[(2-oxo-1,2,3,4-tetrahydroquinolin-7-yl)oxy]butyl group at position 1 and by a 2,3-dichlorophenyl group at position 4. It is an antipsychotic drug used for the treatment of Schizophrenia, and other mood disorders.

D. A monocarboxylic acid that is butanoic acid substituted by an amino group at position 4 and a 4-chlorophenyl group at position 3.",A,1_1,rimonabant,http://purl.obolibrary.org/obo/CHEBI_34967,19,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'carbohydrazide'?","A. Any organonitrogen compound containing a cyclic component with nitrogen and at least one other element as ring member atoms.

B. A compound formally derived from ammonia by replacing one, two or three hydrogen atoms by organyl groups.

C. A hydrazide consisting of hydrazine carrying one or more carboacyl groups.

D. A carbohydrazide obtained by formal condensation of the carboxy group of 5-(4-chlorophenyl)-1-(2,4-dichlorophenyl)-4-methyl-1H-pyrazole-3-carboxylic acid with the amino group of 1-aminopiperidine. It is a potent and selective cannabinoid receptor 1 (CB1R) antagonist. Besides its antagonistic properties, numerous studies have shown that, at micromolar concentrations rimonabant behaves as an inverse agonist at CB1 receptors. The drug was the first selective CB1 antagonist/inverse agonist introduced into clinical practice to treat obesity and metabolic-related disorders. It was later withdrawn from market due to CNS-related adverse effects including depression and suicidal ideation.",C,1_1,carbohydrazide,http://purl.obolibrary.org/obo/CHEBI_35363,13,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'hydrazide'?","A. An amide is a derivative of an oxoacid RkE(=O)l(OH)m (l =/= 0) in which an acidic hydroxy group has been replaced by an amino or substituted amino group.

B. Compounds having the nitroso group, -NO, attached to carbon, or to another element, most commonly nitrogen or oxygen.

C. Any heteroorganic entity containing at least one carbon-nitrogen bond.

D. Compounds derived from oxoacids RkE(=O)l(OH)m (l =/= 0) by replacing -OH by -NRNR2 (R groups are commonly H). (IUPAC).",D,1_1,hydrazide,http://purl.obolibrary.org/obo/CHEBI_35362,11,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'psychoactive drug'?","A. A loosely defined grouping of drugs that have effects on psychological function.

B. A class of drugs producing both physiological and psychological effects through a variety of mechanisms involving the central nervous system.

C. A traditional grouping of drugs said to have a soothing or calming effect on mood, thought or behaviour.

D. A loosely defined group of drugs that tend to reduce the activity of the central nervous system.",A,1_1,psychoactive drug,http://purl.obolibrary.org/obo/CHEBI_35471,10,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'tranquilizing drug'?","A. A loosely defined grouping of drugs that have effects on psychological function.

B. A central nervous system depressant that is used to prevent seizures or reduce their severity.

C. A traditional grouping of drugs said to have a soothing or calming effect on mood, thought or behaviour.

D. A loosely defined group of drugs that tend to reduce the activity of the central nervous system.",C,1_1,tranquilizing drug,http://purl.obolibrary.org/obo/CHEBI_35473,11,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'antipsychotic agent'?","A. Antimanic drugs are agents used to treat bipolar disorders or mania associated with other affective disorders.

B. A chemical substance that has a disposition to alter the mental functioning of a person.

C. A psychoactive substance that is used to treat psychosis.

D. Anxiolytic drugs are agents that alleviate anxiety, tension, and anxiety disorders, promote sedation, and have a calming effect without affecting clarity of consciousness or neurologic conditions.",C,1_1,antipsychotic agent,http://purl.obolibrary.org/obo/CHEBI_35476,12,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'antimanic drug'?","A. A psychoactive substance that is used to treat psychosis.

B. Antimanic drugs are agents used to treat bipolar disorders or mania associated with other affective disorders.

C. Anxiolytic drugs are agents that alleviate anxiety, tension, and anxiety disorders, promote sedation, and have a calming effect without affecting clarity of consciousness or neurologic conditions.

D. A traditional grouping of drugs said to have a soothing or calming effect on mood, thought or behaviour.",B,1_1,antimanic drug,http://purl.obolibrary.org/obo/CHEBI_35477,12,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'flavouring agent'?","A. A food additive that is used to added improve the taste or odour of a food.

B. Any substance which is added to food to preserve or enhance its flavour and/or appearance.

C. A bodily process that is clinically abnormal.

D. A smokeless tobacco containing product that is designed for oral use, which is composed of moist finely ground tobacco that is packaged into small teabag like sachets.",A,1_1,flavouring agent,http://purl.obolibrary.org/obo/CHEBI_35617,10,"Health & Medicine, Addiction Ontology"
