question,options,answer,task_label,label,iri,depth,domain
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Respiratory disorders in diseases classified elsewhere'?","A. When a person has acute respiratory failure, the usual exchange between oxygen and carbon dioxide in the lungs does not occur.

B. Respiratory disorders, or lung diseases, are disorders such as asthma, cystic fibrosis, emphysema, lung cancer, mesothelioma, pulmonary hypertension, and tuberculosis.

C. disorders affecting the lungs, ie asthma, COPD, influenza, etc.

D. The aftereffect of respiratory disease and tuberculosis",B,1_1,*Respiratory disorders in diseases classified elsewhere,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000201,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Other respiratory disorders'?","A. Respiratory disorders, or lung diseases, are disorders such as asthma, cystic fibrosis, emphysema, lung cancer, mesothelioma, pulmonary hypertension, and tuberculosis.

B. Respiratory disorders, or lung diseases, are disorders such as asthma, cystic fibrosis, emphysema, lung cancer, mesothelioma, pulmonary hypertension, and tuberculosis.

C. disorders affecting the lungs, ie asthma, COPD, influenza, etc.

D. A lung disease characterized by the growth of inflammatory cells (granulomas) in the lungs",A,1_1,*Other respiratory disorders,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000202,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Respiratory failure, not elsewhere classified'?","A. conditions affecting the respiratory system

B. When a person has acute respiratory failure, the usual exchange between oxygen and carbon dioxide in the lungs does not occur.

C. Respiratory disorders, or lung diseases, are disorders such as asthma, cystic fibrosis, emphysema, lung cancer, mesothelioma, pulmonary hypertension, and tuberculosis.

D. diseases affecting the respiratory system",B,1_1,"*Respiratory failure, not elsewhere classified",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000203,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Other interstitial pulmonary diseases'?","A. Interstitial pneumonia, Idiopathic pulmonary fibrosis, Nonspecific interstitial pneumonitis

B. respiratory diseases affecting the interstitum, a fluid-filled space between a structural barrier (ie cell wall, skin) and internal structures (ie organs, muscles).

C. extravascular accumulation of fluid in the pulmonary tissue and air sacs

D. extravascular accumulation of fluid in the pulmonary tissue and air sacs",A,1_1,*Other interstitial pulmonary diseases,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000205,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Acute bronchiolitis, unspecified'?","A. A condition of the lung characterized by increase beyond normal in the size of air spaces distal to the terminal bronchioles, either from dilatation of the alveoli or from destruction of their walls.

B. an acute inflammatory injury of the bronchioles that is usually caused by a viral infection

C. Anatomical structure that is an individual member of a species and consists of more than one cell.

D. Bronchiolitis is an acute inflammatory injury of the bronchioles that is usually caused by a viral infection (most commonly respiratory syncytial virus)",B,1_1,"Acute bronchiolitis, unspecified",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000206,11,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Emphysema, unspecified'?","A. A condition of the lung characterized by increase beyond normal in the size of air spaces distal to the terminal bronchioles, either from dilatation of the alveoli or from destruction of their walls.

B. Renal cell carcinoma is a kidney cancer that originates in the lining of the proximal convoluted tubule, a part of the very small tubes in the kidney that transport waste molecules from the blood to the urine.

C. Actions done to prevent a disease or to relieve a symptom i.e.: Surgery to remove blood clots

D. A condition of the lung characterized by increase beyond normal in the size of air spaces distal to the terminal bronchioles, either from dilatation of the alveoli or from destruction of their walls.",A,1_1,"Emphysema, unspecified",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000207,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Nonallergic asthma'?","A. Nonallergic asthma (a condition in which your airways narrow and swell)

B. A chronic disease in which the bronchial airways in the lungs become narrowed and swollen, making it difficult to breathe. Symptoms include wheezing, coughing, tightness in the chest, shortness of breath, and rapid breathing. An attack may be brought on by pet hair, dust, smoke, pollen, mold, exercise, cold air, or stress.

C. Asthma symptoms (airway swelling) occuring fewer than three times a week

D. Bronchopneumonia, bronchial pneumonia or bronchogenic pneumonia (not to be confused with lobar pneumonia) is the acute inflammation of the walls of the bronchioles.",A,1_1,Nonallergic asthma,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000208,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Diseases of bronchus, not elsewhere classified'?","A. disease of the bronchus

B. Respiratory disorders, or lung diseases, are disorders such as asthma, cystic fibrosis, emphysema, lung cancer, mesothelioma, pulmonary hypertension, and tuberculosis.

C. Respiratory tract infections not specified as acute, chronic, lower, or upper

D. An organ part that is part of a long bone [Automatically generated definition].",A,1_1,"Diseases of bronchus, not elsewhere classified",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000211,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Respiratory infection, not elsewhere classified'?","A. Respiratory tract infections not specified as acute, chronic, lower, or upper

B. Respiratory disorders, or lung diseases, are disorders such as asthma, cystic fibrosis, emphysema, lung cancer, mesothelioma, pulmonary hypertension, and tuberculosis.

C. An artery that supplies the myocardium.

D. disease of the bronchus",A,1_1,"Respiratory infection, not elsewhere classified",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000212,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Acute maxillary sinusitis'?","A. facial pain, localized to the cheek, but also in the frontal area or the teeth, that is made worse by stooping down or straining. The pain can be unilateral or bilateral, and tenderness may overlie the sinus.

B. Acute sinusitis is most often caused by the common cold. Signs and symptoms may include a blocked and stuffy (congested) nose, which may block your sinuses and prevent drainage of mucus.

C. Acute sinusitis causes the spaces inside your nose (sinuses) to become inflamed and swollen.

D. Acute sinusitis causes the spaces inside your nose (sinuses) to become inflamed and swollen",A,1_1,Acute maxillary sinusitis,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000214,11,"Health & Medicine, International Classification of Disease Ontology"
