question,options,answer,task_label,label,iri,depth,domain
"In the ontology of Alzheimer's Disease, which of the following definitions best describes '(R)-5-diphosphomevalonic acid'?","A. An alpha-amino acid that is glycine in which the alpha-is substituted by a 3-guanidinopropyl group.

B. The 5-diphospho derivative of (R)-mevalonic acid.

C. A sulfur oxoanion that is the conjugate base of hydrogen sulfite (H2SO3).

D. A sulfur oxoanion obtained by deprotonation of both OH groups of sulfuric acid.",B,1_1,(R)-5-diphosphomevalonic acid,http://purl.obolibrary.org/obo/CHEBI_15899,16,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'dolichol'?","A. A tetracyclic triterpenoid that is lanosta-8,24-diene substituted by a beta-hydroxy group at the 3beta position. It is the compound from which all steroids are derived.

B. A squalene triterpenoid obtained by formal epoxidation across the 2,3 C=C bond of squalene.

C. A retinoid consisting of 3,7-dimethylnona-2,4,6,8-tetraenoic acid substituted at position 9 by a 2,6,6-trimethylcyclohex-1-en-1-yl group (geometry of the four exocyclic double bonds is not specified).

D. Any one of a group of prenol derivatives made up of varying numbers of cis-linked isoprene units, terminating in an alpha-saturated isoprenoid group containing an alcohol functional group, with the three isoprene units at the distal end trans-linked.",D,1_1,dolichol,http://purl.obolibrary.org/obo/CHEBI_16091,14,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'hydrogen peroxide'?","A. An amide of a sulfonic acid RS(=O)2NR'2.

B. An organic compound having at least one hydroxy group attached to a carbon atom.

C. An inorganic peroxide consisting of two hydroxy groups joined by a covalent oxygen-oxygen single bond.

D. A 2-oxo monocarboxylic acid anion that is the conjugate base of pyruvic acid, arising from deprotonation of the carboxy group.",C,1_1,hydrogen peroxide,http://purl.obolibrary.org/obo/CHEBI_16240,11,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'phospholipid'?","A. A lipid containing phosphoric acid as a mono- or di-ester. The term encompasses phosphatidic acids and phosphoglycerides.

B. Sphingolipids are a complex family of compounds that share a common structural feature, a sphingoid base backbone.

C. Any lipid formally derived from isoprene (2-methylbuta-1,3-diene), the skeleton of which can generally be discerned in repeated occurrence in the molecule. The skeleton of isoprenoids may differ from strict additivity of isoprene units by loss or shift of a fragment, commonly a methyl group. The class includes both hydrocarbons and oxygenated derivatives.

D. A nucleobase-containing molecular entity that is a nucleoside in which one or more of the sugar hydroxy groups has been converted into a mono- or poly-phosphate. The term includes both nucleotides and non-nucleotide nucleoside phosphates.",A,1_1,phospholipid,http://purl.obolibrary.org/obo/CHEBI_16247,17,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'NADPH'?","A. The reduced form of NADP+; used in anabolic reactions, such as lipid and nucleic acid synthesis, which require NADPH as a reducing agent.

B. Any of a class of phospholipids in which the amino group of a sphingoid base is in amide linkage with one of several fatty acids, while the terminal hydroxy group of the sphingoid base is esterified to phosphorylcholine.

C. A derivative of glycerol in which one hydroxy group, commonly but not necessarily primary, is esterified with phosphoric acid and the other two are esterified with fatty acids.

D. A class of glycerophospholipids in which a phosphatidyl group is esterified to the hydroxy group of ethanolamine.",A,1_1,NADPH,http://purl.obolibrary.org/obo/CHEBI_16474,16,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'lanosterol'?","A. Any lipid formally derived from isoprene (2-methylbuta-1,3-diene), the skeleton of which can generally be discerned in repeated occurrence in the molecule. The skeleton of isoprenoids may differ from strict additivity of isoprene units by loss or shift of a fragment, commonly a methyl group. The class includes both hydrocarbons and oxygenated derivatives.

B. Any one of a group of prenol derivatives made up of varying numbers of cis-linked isoprene units, terminating in an alpha-saturated isoprenoid group containing an alcohol functional group, with the three isoprene units at the distal end trans-linked.

C. A squalene triterpenoid obtained by formal epoxidation across the 2,3 C=C bond of squalene.

D. A tetracyclic triterpenoid that is lanosta-8,24-diene substituted by a beta-hydroxy group at the 3beta position. It is the compound from which all steroids are derived.",D,1_1,lanosterol,http://purl.obolibrary.org/obo/CHEBI_16521,14,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'protein polypeptide chain'?","A. A member of the class of tetralins that is tetralin which is substituted at positions 1 and 4 by a methylamino and a 3,4-dichlorophenyl group, respectively (the S,S diastereoisomer). A selective serotonin-reuptake inhibitor (SSRI), it is administered orally as the hydrochloride salt as an antidepressant for the treatment of depression, obsessive-compulsive disorder, panic disorder and post-traumatic stress disorder.

B. An indane that consists of 1-aminoindane bearing an N-propargyl substituent. A selective, irreversible monoamine oxidase-B inhibitor.

C. An organic compound having at least one hydroxy group attached to a carbon atom.

D. A naturally occurring polypeptide synthesized at the ribosome.",D,1_1,protein polypeptide chain,http://purl.obolibrary.org/obo/CHEBI_16541,16,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'isopentenyl diphosphate'?","A. The oxidised form of nicotinamide adenine dinucleotide found in all living cells. In metabolism, NAD(+) is involved in redox reactions, carrying electrons from one reaction to another.

B. A derivative of phosphatidylinositol in which the inositol ring is phosphorylated at three unspecified positions.

C. Any of a class of phospholipids in which the amino group of a sphingoid base is in amide linkage with one of several fatty acids, while the terminal hydroxy group of the sphingoid base is esterified to phosphorylcholine.

D. A prenol phosphate comprising 3-methylbut-3-en-1-ol having an O-diphosphate substituent.",D,1_1,isopentenyl diphosphate,http://purl.obolibrary.org/obo/CHEBI_16584,16,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'hypotaurine'?","A. An amino sulfonic acid that is the 2-amino derivative of ethanesulfonic acid. It is a naturally occurring amino acid derived from methionine and cysteine metabolism. An abundant component of fish- and meat-based foods, it has been used as an oral supplement in the treatment of disorders such as cystic fibrosis and hypertension.

B. An ester in which one or both oxygens of an ester group have been replaced by divalent sulfur.

C. An aminosulfinic acid comprising ethylamine having the sulfo group at the 2-position.

D. A L-proline derivative in which L-proline is substituted on nitrogen with a (2S)-2-methyl-3-sulfanylpropanoyl group. It is used as an anti-hypertensive ACE inhibitor drug.",C,1_1,hypotaurine,http://purl.obolibrary.org/obo/CHEBI_16668,15,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'L-tryptophan'?","A. The L-enantiomer of tryptophan.

B. A monounsaturated fatty aldehyde that is nonanal that has undergone dehydrogenation to introduce a double bond at any position in the aliphatic chain and in which a hydrogen at position 4 has been replaced by a hydroxy group.

C. A macromolecule formed by a living organism.

D. A 1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-1,3-dihydro-2-benzofuran-5-carbonitrile that has S-configuration at the chiral centre. It is the active enantiomer of citalopram.",A,1_1,L-tryptophan,http://purl.obolibrary.org/obo/CHEBI_16828,11,"Health & Medicine, Alzheimer Disease Ontology"
